feature,importance
ldrmodules_not_in_load,0.13063202972074958
vad_exec_ratio,0.11439653953086619
ldrmodules_total,0.09226722665612835
filescan_total,0.057417435116765364
dlllist_unusual_path_ratio,0.05519605154688713
psscan_count,0.045638504574184814
vad_max_regions_per_process,0.044014224234069595
vad_avg_regions_per_process,0.039743827487975183
handle_mutex_count,0.029917535088501566
handle_mutex_ratio,0.029493428439443314
handle_avg_per_process,0.02393630668516299
netstat_outbound_ratio,0.019169258279015097
ldrmodules_not_in_mem,0.018313548006046322
pslist_wow64_count,0.018044527352154782
handle_token_count,0.01640860387184574
svcscan_security_stopped,0.013942293971139793
pslist_wannacry_procs,0.013906351380598574
ldrmodules_avg_per_process,0.013114262906252153
hidden_process_count,0.012542077269995523
ldrmodules_not_in_init,0.012292657627257108
priv_total_enabled,0.011472774647580895
vad_private_exec,0.0106495429251559
dlllist_crypto_hit_count,0.010645431340121705
ldrmodules_suspicious_path_pid_count,0.010137194915516495
vad_rwx_pid_count,0.009605098356471638
netstat_outbound_count,0.008446815926249136
handle_port_count,0.008129918274380421
handle_registry_count,0.008042513314503657
netstat_established,0.007286643683668948
handle_process_count,0.007028789592883733
pslist_max_children,0.00640927300555426
vad_total,0.006340412102556619
handle_file_count,0.005961507518703959
handle_registry_ratio,0.005513670036580415
netstat_unique_ips,0.005126214272141653
dlllist_avg_load_total_per_process,0.005063295212030769
svcscan_running,0.004371546439836556
vad_private_ratio,0.004305227999171071
netstat_total,0.00404016938403761
dlllist_unusual_path_hit_count,0.003921853112393284
handle_semaphore_count,0.0037024685000062443
vad_priv_exec_ratio,0.0035806383895018406
handle_event_count,0.003567343965836219
dlllist_crypto_ratio,0.003274398123432961
pslist_avg_children,0.003135666691797763
pslist_avg_threads,0.002920544096369833
vad_private_region_count,0.0028363345582481606
handle_file_ratio,0.002638635541602919
handle_thread_count,0.002610917781509719
svcscan_stopped,0.00249755674470006
malfind_count,0.0024492790917307883
handle_section_count,0.0019897704794411496
malfind_avg_regions_per_process,0.0016235223653838723
malfind_private,0.0015121100525523254
vad_private_pid_count,0.0014824946192324654
malfind_pid_count,0.0014509712834302666
netstat_established_ratio,0.0014265572440415495
vad_rwx_region_count,0.001396196198747648
malfind_rwx_region_count,0.0013772594600362615
dlllist_avg_per_process,0.0012944059335594671
handle_timer_count,0.0012826120035875632
handle_total,0.0010448135158959905
cmdline_unusual_dir_ratio,0.0009683025807392163
vad_exec_count,0.0008106071568705794
vad_rwx_ratio,0.000716472077120995
ldrmodules_suspicious_path_ratio,0.0006008692045102082
handle_directory_count,0.0005902200970907219
malfind_rwx_pid_count,0.0005666271659208719
malfind_rwx_ratio,0.0005586921444629772
cmdline_script_tool_count,0.0005403164739911703
netstat_listening,0.0003859100115973607
pslist_exited_count,0.0003692754328276179
pslist_parent_missing_count,0.00034818086201511404
malfind_max_regions_per_process,0.0003452161288461349
pslist_unique_names,0.00033407610157505435
dlllist_max_load_total_per_process,0.00029589586539666705
cmdline_suspicious_count,0.0002373833283966337
ldrmodules_max_per_process,0.00010139405906140514
dlllist_avg_max_loadcount_per_process,8.740020177686365e-05
malfind_private_exec,5.491946952649891e-05
handle_desktop_count,4.182456115117834e-05
dlllist_unusual_path_pid_count,3.177175254707463e-05
vad_pid_count,2.0269245131826606e-05
ldrmodules_suspicious_path_hit_count,1.3272765770530992e-05
svcscan_total,1.3129993884736529e-06
cmdline_count,4.253523505269927e-07
cmdline_with_args,1.6289523243375707e-07
cmdline_unusual_dir_count,1.2105266973219279e-07
pslist_count,2.568809171503966e-09
netstat_smb_connections,0.0
