,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,20.0
Pre-enc Active,0.8181818181818182,1.0,0.9,9.0
Active Encryption,0.9166666666666666,0.8461538461538461,0.88,26.0
Post-Encryption,0.9166666666666666,0.9166666666666666,0.9166666666666666,24.0
accuracy,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924
macro avg,0.9128787878787878,0.9407051282051282,0.9241666666666666,79.0
weighted avg,0.9265439202148061,0.9240506329113924,0.9237974683544304,79.0
