,precision,recall,f1-score,support
Benign/Dormant,0.9411764705882353,1.0,0.9696969696969697,16.0
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.23076923076923078,0.6923076923076923,0.34615384615384615,13.0
Post-Encryption,1.0,0.6129032258064516,0.76,31.0
accuracy,0.55,0.55,0.55,0.55
macro avg,0.5429864253393666,0.576302729528536,0.518962703962704,80.0
weighted avg,0.6132352941176471,0.55,0.544689393939394,80.0
