,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,20.0
Pre-enc Active,1.0,0.7777777777777778,0.875,9.0
Active Encryption,0.8125,1.0,0.896551724137931,26.0
Post-Encryption,1.0,0.8333333333333334,0.9090909090909091,24.0
accuracy,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924
macro avg,0.953125,0.9027777777777778,0.92016065830721,79.0
weighted avg,0.9382911392405063,0.9240506329113924,0.9240952739970635,79.0
