,precision,recall,f1-score,support
Pre-enc Active,0.0,0.0,0.0,10.0
Active Encryption,0.6774193548387096,0.525,0.5915492957746479,40.0
Post-Encryption,0.6363636363636364,0.8076923076923077,0.711864406779661,26.0
micro avg,0.6268656716417911,0.5526315789473685,0.5874125874125874,76.0
macro avg,0.43792766373411535,0.44423076923076926,0.43447123418476963,76.0
weighted avg,0.574239851828986,0.5526315789473685,0.5548742948323303,76.0
