,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,16.0
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.29545454545454547,1.0,0.45614035087719296,13.0
Post-Encryption,1.0,0.6129032258064516,0.76,31.0
accuracy,0.6,0.6,0.6,0.6
macro avg,0.5738636363636364,0.6532258064516129,0.5540350877192983,80.0
weighted avg,0.6355113636363636,0.6,0.5686228070175439,80.0
