,precision,recall,f1-score,support
Pre-launch,0.375,0.75,0.5,8.0
Pre-encryption,0.6666666666666666,0.4444444444444444,0.5333333333333333,9.0
Encrypting,0.875,0.7368421052631579,0.8,19.0
Post-encryption,1.0,0.8666666666666667,0.9285714285714286,15.0
accuracy,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313
macro avg,0.7291666666666666,0.6994883040935672,0.6904761904761905,51.0
weighted avg,0.7965686274509803,0.7254901960784313,0.7436974789915967,51.0
