,precision,recall,f1-score,support
Pre-launch,0.5,0.4,0.4444444444444444,10.0
Pre-encryption,0.5,0.1,0.16666666666666666,10.0
Encrypting,0.6666666666666666,0.7,0.6829268292682927,20.0
Post-encryption,0.8,0.5333333333333333,0.64,15.0
micro avg,0.6585365853658537,0.4909090909090909,0.5625,55.0
macro avg,0.6166666666666667,0.43333333333333335,0.4835094850948509,55.0
weighted avg,0.6424242424242423,0.4909090909090909,0.5339935944813994,55.0
