,precision,recall,f1-score,support
Pre-launch,1.0,1.0,1.0,10.0
Pre-encryption,1.0,0.5,0.6666666666666666,10.0
Encrypting,1.0,0.5,0.6666666666666666,20.0
Post-encryption,0.6,1.0,0.75,15.0
micro avg,0.8,0.7272727272727273,0.7619047619047619,55.0
macro avg,0.9,0.75,0.7708333333333333,55.0
weighted avg,0.8909090909090909,0.7272727272727273,0.75,55.0
