,precision,recall,f1-score,support
Early (pre-launch/pre-encryption),0.9523809523809523,1.0,0.975609756097561,20.0
Late (encrypting/post-encryption),1.0,0.9714285714285714,0.9855072463768116,35.0
accuracy,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818
macro avg,0.9761904761904762,0.9857142857142858,0.9805585012371862,55.0
weighted avg,0.9826839826839827,0.9818181818181818,0.9819081590025387,55.0
