,precision,recall,f1-score,support
Early (pre-launch/pre-encryption),0.9285714285714286,0.8125,0.8666666666666667,16.0
Late (encrypting/post-encryption),0.9,0.9642857142857143,0.9310344827586207,28.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
macro avg,0.9142857142857144,0.8883928571428572,0.8988505747126436,44.0
weighted avg,0.9103896103896104,0.9090909090909091,0.9076280041797282,44.0
