,precision,recall,f1-score,support
Pre-enc Active,0.4166666666666667,0.25,0.3125,20.0
Encryption-observed,0.6511627906976745,0.8,0.717948717948718,35.0
accuracy,0.6,0.6,0.6,0.6
macro avg,0.5339147286821706,0.525,0.515224358974359,55.0
weighted avg,0.5658914728682171,0.6,0.5705128205128205,55.0
