,precision,recall,f1-score,support
Pre-enc Active,0.3333333333333333,1.0,0.5,5.0
Encryption-observed,1.0,0.043478260869565216,0.08333333333333333,46.0
micro avg,0.4117647058823529,0.13725490196078433,0.20588235294117646,51.0
macro avg,0.6666666666666666,0.5217391304347826,0.2916666666666667,51.0
weighted avg,0.9346405228758169,0.13725490196078433,0.1241830065359477,51.0
