,precision,recall,f1-score,support
Benign/Dormant,1.0,0.42857142857142855,0.6,35.0
Pre-enc Active,1.0,0.1,0.18181818181818182,20.0
micro avg,1.0,0.3090909090909091,0.4722222222222222,55.0
macro avg,1.0,0.2642857142857143,0.3909090909090909,55.0
weighted avg,1.0,0.3090909090909091,0.4479338842975207,55.0
