,precision,recall,f1-score,support
Pre-launch,0.2857142857142857,0.5,0.36363636363636365,8.0
Pre-encryption,0.5,0.4444444444444444,0.47058823529411764,9.0
Encrypting,0.875,0.7368421052631579,0.8,19.0
Post-encryption,1.0,0.8666666666666667,0.9285714285714286,15.0
accuracy,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216
macro avg,0.6651785714285714,0.6369883040935672,0.6406990068754774,51.0
weighted avg,0.7531512605042017,0.6862745098039216,0.7112344403001842,51.0
