,precision,recall,f1-score,support
Pre-launch,1.0,1.0,1.0,10.0
Pre-encryption,1.0,0.5,0.6666666666666666,10.0
Encrypting,1.0,0.45,0.6206896551724138,20.0
Post-encryption,0.75,1.0,0.8571428571428571,15.0
micro avg,0.8863636363636364,0.7090909090909091,0.7878787878787878,55.0
macro avg,0.9375,0.7375,0.7861247947454844,55.0
weighted avg,0.9318181818181818,0.7090909090909091,0.7625018659501418,55.0
