,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),1.0,0.66,0.7951807228915663,50.0
micro avg,1.0,0.66,0.7951807228915663,50.0
macro avg,1.0,0.66,0.7951807228915663,50.0
weighted avg,1.0,0.66,0.7951807228915662,50.0
