feature,importance
netstat_listening,0.060740843
handle_mutex_count,0.055330567
malfind_avg_regions_per_process,0.04383422
dlllist_unusual_path_ratio,0.042031914
handle_registry_count,0.04090516
pslist_count,0.038855284
netstat_total,0.036399953
ldrmodules_not_in_load,0.036254082
pslist_avg_children,0.031268157
pslist_avg_threads,0.026544977
ldrmodules_total,0.026540346
netstat_listening_pid_count,0.02632128
ldrmodules_avg_per_process,0.024777126
vad_private_region_count,0.02190743
vad_exec_count,0.021642344
vad_avg_regions_per_process,0.021466717
dlllist_max_load_total_per_process,0.020723725
vad_total,0.020312423
vad_rwx_region_count,0.019691832
vad_rwx_ratio,0.018396541
svcscan_stopped,0.01727507
dlllist_non_system,0.017239327
ldrmodules_suspicious_path_pid_count,0.016644953
malfind_rwx_pid_count,0.0153953405
pslist_wow64_count,0.014020834
vad_pid_count,0.013886335
ldrmodules_suspicious_path_hit_count,0.012256404
handle_encrypted_files,0.012096265
cmdline_unusual_dir_count,0.011617262
ldrmodules_max_per_process,0.011577422
vad_private_ratio,0.010463763
vad_private_exec,0.010400787
dlllist_crypto_ratio,0.009836333
dlllist_unusual_path_hit_count,0.009467982
handle_thread_count,0.009465635
filescan_total,0.009451101
handle_registry_ratio,0.0092535475
vad_exec_ratio,0.009180284
vad_max_regions_per_process,0.0082426695
cmdline_unusual_dir_ratio,0.008095285
dlllist_total,0.0077969125
malfind_rwx_ratio,0.0077349427
handle_total,0.007268879
filescan_encrypted,0.007200856
netstat_avg_connections_per_process,0.0066659376
psscan_count,0.006082019
priv_total_enabled,0.0058639534
dlllist_crypto_pid_count,0.005791478
cmdline_avg_length,0.005726889
cmdline_max_length,0.0055828015
handle_mutex_ratio,0.0051278067
vad_rwx_pid_count,0.0051191584
svcscan_total,0.0046701953
handle_process_count,0.0045554815
svcscan_running,0.004472464
malfind_private,0.0043492788
vad_priv_exec_ratio,0.003835428
handle_file_ratio,0.0037720716
ldrmodules_not_in_init,0.003461833
dlllist_crypto_hit_count,0.0034191734
malfind_count,0.0030115477
malfind_pid_count,0.0028463078
pslist_unique_names,0.0025498075
pslist_exited_count,0.0025103695
dlllist_avg_max_loadcount_per_process,0.0019721566
dlllist_avg_per_process,0.0019165977
handle_file_count,0.0014547766
filescan_encrypted_ratio,0.0013962424
dlllist_unique_dlls,0.0013262724
hidden_process_count,0.0011455184
dlllist_avg_load_total_per_process,0.0007109885
dlllist_unusual_path_pid_count,0.00063569145
cmdline_script_tool_count,0.00021464372
pslist_avg_handles,0.0
cmdline_ransom_indicators,0.0
pslist_max_runtimes,0.0
pslist_ransom_procs,0.0
pslist_parent_missing_count,0.0
pslist_max_children,0.0
pslist_avg_runtimes,0.0
cmdline_count,0.0
cmdline_suspicious_count,0.0
cmdline_with_args,0.0
cmdline_sus_args_count,0.0
cmdline_script_exec_count,0.0
vad_avg_total_mem_per_process,0.0
ldrmodules_hidden_count,0.0
ldrmodules_not_in_mem,0.0
dlllist_crypto_dlls,0.0
cmdline_encoded_count,0.0
svcscan_security_stopped,0.0
netstat_established,0.0
malfind_injected_pid_count,0.0
vad_avg_max_region_size_per_process,0.0
vad_max_total_mem_per_process,0.0
filescan_ransom_notes,0.0
vad_private_pid_count,0.0
malfind_exe_regions,0.0
malfind_max_regions_per_process,0.0
malfind_rwx_region_count,0.0
netstat_max_connections_per_process,0.0
netstat_established_pid_count,0.0
netstat_suspicious_port_pid_count,0.0
netstat_tcp_pid_count,0.0
netstat_udp_pid_count,0.0
netstat_suspicious_port_hit_count,0.0
netstat_avg_unique_ips_per_process,0.0
netstat_outbound_count,0.0
netstat_outbound_pid_count,0.0
netstat_pid_count,0.0
netstat_unique_ips,0.0
netstat_established_ratio,0.0
ldrmodules_suspicious_path_ratio,0.0
cmdline_script_exec_ratio,0.0
cmdline_encoded_ratio,0.0
netstat_suspicious_port_ratio,0.0
netstat_outbound_ratio,0.0
