,precision,recall,f1-score,support
Pre-launch,0.3076923076923077,0.4,0.34782608695652173,10.0
Pre-encryption,0.5,0.6,0.5454545454545454,10.0
Encrypting,1.0,0.75,0.8571428571428571,20.0
Post-encryption,1.0,1.0,1.0,15.0
accuracy,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
macro avg,0.7019230769230769,0.6875,0.687605872388481,55.0
weighted avg,0.7832167832167832,0.7272727272727273,0.7468302448539602,55.0
