feature,importance
dlllist_unusual_path_ratio,0.19144065364825
ldrmodules_avg_per_process,0.08661347728569331
handle_mutex_count,0.08461906852669988
vad_avg_regions_per_process,0.05805900968859855
cmdline_unusual_dir_ratio,0.053208083418075515
dlllist_crypto_ratio,0.04595777123191755
pslist_avg_threads,0.041733607467274336
vad_rwx_pid_count,0.035423307654719925
ldrmodules_suspicious_path_ratio,0.03424159348181279
priv_total_enabled,0.032165754307069375
handle_process_count,0.03010829530130665
ldrmodules_total,0.028946960351482226
svcscan_running,0.027914033741995897
filescan_total,0.021776609401686277
ldrmodules_max_per_process,0.01978605735769106
vad_exec_ratio,0.019677698133766634
handle_thread_count,0.01815880953179046
malfind_avg_regions_per_process,0.017803932569927128
vad_private_ratio,0.011985551389523045
dlllist_max_load_total_per_process,0.011817670778249896
svcscan_stopped,0.010661944282591516
dlllist_avg_per_process,0.010583745159463143
cmdline_suspicious_count,0.010375626251445695
cmdline_avg_length,0.01013379064224607
hidden_process_count,0.009497489790936044
cmdline_max_length,0.00815216932967316
pslist_max_children,0.007135102132602834
vad_total,0.006917859573402545
vad_exec_count,0.005669609834854229
vad_max_regions_per_process,0.004490031125721018
vad_private_exec,0.0044875096226742305
vad_private_region_count,0.0044535560378803915
handle_mutex_ratio,0.0033016013861157977
malfind_rwx_region_count,0.0030770173107706024
pslist_unique_names,0.002854414674208655
handle_total,0.0027374030886685966
handle_registry_ratio,0.0024158167838417214
handle_file_ratio,0.002138282610295863
pslist_count,0.0019698018767620186
dlllist_non_system,0.0019656539075024186
psscan_count,0.0018243995309201837
vad_rwx_region_count,0.0014280135240959434
cmdline_with_args,0.0013662734724871701
cmdline_count,0.0012135767561406265
pslist_avg_children,0.0011853797730293212
malfind_count,0.0011584658097323925
handle_registry_count,0.0010624715519118979
dlllist_unusual_path_hit_count,0.000730869443099738
handle_file_count,0.0006369936096702574
vad_priv_exec_ratio,0.0005918723465358432
ldrmodules_not_in_load,0.0005746673349698285
dlllist_avg_load_total_per_process,0.0005708000383025481
svcscan_total,0.0004104721629958045
pslist_wow64_count,0.0003722034519670227
dlllist_crypto_hit_count,0.00037049891491802044
cmdline_unusual_dir_count,0.0002454845789267191
cmdline_script_tool_count,0.0002408228985215465
dlllist_unusual_path_pid_count,0.0002136716374025617
svcscan_security_stopped,0.00021089501741961732
malfind_rwx_ratio,0.0002014366706167173
dlllist_total,0.00020010729952908967
ldrmodules_not_in_mem,0.00018093649991090928
dlllist_unique_dlls,0.00014146090842725756
ldrmodules_not_in_init,0.0001131210548257574
malfind_private,9.396835569180508e-05
vad_rwx_ratio,6.340970136045497e-05
pslist_exited_count,6.178358064200056e-05
dlllist_avg_max_loadcount_per_process,3.263846661853478e-05
dlllist_crypto_pid_count,2.395666259379551e-05
pslist_parent_missing_count,1.1512594981439215e-05
ldrmodules_suspicious_path_hit_count,4.3094467004336065e-06
ldrmodules_suspicious_path_pid_count,3.481342529956078e-06
vad_private_pid_count,2.211230007975104e-06
malfind_rwx_pid_count,9.97663273354684e-07
malfind_max_regions_per_process,2.6413369382686983e-07
malfind_pid_count,2.014598182432697e-07
vad_pid_count,2.3513457899546936e-10
malfind_private_exec,1.5140972921999126e-10
pslist_ransom_procs,0.0
malfind_mz_regions,0.0
malfind_shellcode_regions,0.0
