,precision,recall,f1-score,support
Pre-launch,0.8333333333333334,1.0,0.9090909090909091,10.0
Pre-encryption,1.0,0.3,0.46153846153846156,10.0
Encrypting,1.0,0.45,0.6206896551724138,20.0
Post-encryption,0.75,1.0,0.8571428571428571,15.0
micro avg,0.8409090909090909,0.6727272727272727,0.7474747474747475,55.0
macro avg,0.8958333333333334,0.6875,0.7121154707361604,55.0
weighted avg,0.9015151515151516,0.6727272727272727,0.7086769030342698,55.0
