,precision,recall,f1-score,support
Benign (baseline),1.0,1.0,1.0,10.0
Pre-launch,0.875,0.875,0.875,8.0
Pre-encryption,0.8,1.0,0.8888888888888888,8.0
Encrypting,0.8666666666666667,0.8125,0.8387096774193549,16.0
Post-encryption,0.8181818181818182,0.75,0.782608695652174,12.0
accuracy,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703
macro avg,0.8719696969696968,0.8875,0.8770414523920836,54.0
weighted avg,0.8719416386083053,0.8703703703703703,0.8689216721786458,54.0
