,precision,recall,f1-score,support
Benign (baseline),1.0,1.0,1.0,10.0
Pre-launch,0.5,0.5,0.5,2.0
Pre-encryption,0.6666666666666666,1.0,0.8,2.0
Encrypting,0.6666666666666666,0.5,0.5714285714285714,4.0
Post-encryption,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
accuracy,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095
macro avg,0.7,0.7333333333333333,0.7076190476190475,21.0
weighted avg,0.8095238095238095,0.8095238095238095,0.8040816326530612,21.0
