,precision,recall,f1-score,support
Benign (baseline),0.0,0.0,0.0,0.0
Pre-launch,0.8888888888888888,0.8,0.8421052631578947,10.0
Pre-encryption,1.0,0.8,0.8888888888888888,10.0
Encrypting,0.9047619047619048,0.95,0.926829268292683,20.0
Post-encryption,0.75,0.8,0.7741935483870968,15.0
accuracy,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545
macro avg,0.7087301587301587,0.6699999999999999,0.6864033937453126,55.0
weighted avg,0.8769841269841271,0.8545454545454545,0.8628987293114172,55.0
