feature,importance
pslist_exited_count,0.693193192077351
handle_avg_per_process,0.04342364122007336
malfind_rwx_region_count,0.03856432928618143
handle_mutex_count,0.029193298213442253
dlllist_unusual_path_ratio,0.027632931280060613
ldrmodules_total,0.025799467368365636
dlllist_crypto_ratio,0.024879877479449163
vad_exec_ratio,0.023715429832822797
vad_avg_regions_per_process,0.01738204692471612
ldrmodules_avg_per_process,0.011271420341204322
malfind_avg_regions_per_process,0.009444945569624929
handle_mutex_ratio,0.009018543450067636
filescan_total,0.005947171058081821
handle_section_count,0.004433382155593616
pslist_avg_threads,0.004225737454532831
ldrmodules_not_in_init,0.0035916414526403297
dlllist_crypto_pid_count,0.0035165837857439675
vad_private_pid_count,0.0034558799048335495
cmdline_unusual_dir_ratio,0.003366370391644195
cmdline_count,0.0025796675597998735
svcscan_security_stopped,0.002571919053860783
handle_event_count,0.0024295036251982876
handle_semaphore_count,0.002073842895443328
dlllist_non_system,0.0016097221701379034
priv_total_enabled,0.00135292002996565
handle_desktop_count,0.0013179374948338056
handle_token_count,0.00111241874900369
malfind_private_exec,0.0007033646697801075
vad_private_region_count,0.0005203857351082702
handle_file_ratio,0.0004748297571380039
vad_total,0.00026878926884403315
pslist_ransom_procs,0.00024194254907856645
cmdline_avg_length,0.0002413777309868273
dlllist_max_load_total_per_process,0.00019227105354926836
vad_exec_count,0.00014011381037556177
handle_file_count,5.65977084081355e-05
handle_thread_count,4.30355205466938e-05
hidden_process_count,4.405629154161615e-06
psscan_count,3.7280063158433592e-06
handle_total,2.677644815991641e-06
handle_timer_count,9.371852221846944e-07
vad_private_ratio,7.672939062750776e-07
pslist_max_children,4.351531786153786e-07
malfind_private,3.78934402643812e-07
dlllist_avg_load_total_per_process,1.4152451604324866e-07
pslist_avg_children,9.587422234188583e-17
cmdline_script_tool_count,0.0
dlllist_unique_dlls,0.0
dlllist_avg_per_process,0.0
cmdline_with_args,0.0
pslist_unique_names,0.0
pslist_wow64_count,0.0
pslist_parent_missing_count,0.0
pslist_count,0.0
cmdline_suspicious_count,0.0
cmdline_max_length,0.0
cmdline_unusual_dir_count,0.0
dlllist_avg_max_loadcount_per_process,0.0
dlllist_total,0.0
malfind_rwx_pid_count,0.0
malfind_max_regions_per_process,0.0
vad_rwx_pid_count,0.0
vad_rwx_region_count,0.0
malfind_count,0.0
malfind_mz_regions,0.0
ldrmodules_not_in_mem,0.0
ldrmodules_not_in_load,0.0
dlllist_unusual_path_hit_count,0.0
ldrmodules_max_per_process,0.0
ldrmodules_suspicious_path_hit_count,0.0
ldrmodules_suspicious_path_pid_count,0.0
vad_private_exec,0.0
vad_pid_count,0.0
dlllist_unusual_path_pid_count,0.0
dlllist_crypto_hit_count,0.0
malfind_pid_count,0.0
vad_max_regions_per_process,0.0
handle_registry_count,0.0
handle_directory_count,0.0
handle_process_count,0.0
handle_port_count,0.0
handle_registry_ratio,0.0
svcscan_stopped,0.0
svcscan_total,0.0
svcscan_running,0.0
ldrmodules_suspicious_path_ratio,0.0
vad_rwx_ratio,0.0
vad_priv_exec_ratio,0.0
malfind_rwx_ratio,0.0
