,precision,recall,f1-score,support
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.2857142857142857,0.4444444444444444,0.34782608695652173,9.0
Post-Encryption,0.6756756756756757,0.9615384615384616,0.7936507936507936,26.0
accuracy,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.5272727272727272
macro avg,0.32046332046332043,0.4686609686609686,0.3804922935357718,55.0
weighted avg,0.3661635661635662,0.5272727272727272,0.43209737122780595,55.0
