,precision,recall,f1-score,support
Pre-enc Active,0.0,0.0,0.0,5.0
Active Encryption,0.5,0.5555555555555556,0.5263157894736842,9.0
Post-Encryption,1.0,0.43243243243243246,0.6037735849056604,37.0
accuracy,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529
macro avg,0.5,0.32932932932932935,0.3766964581264482,51.0
weighted avg,0.8137254901960784,0.4117647058823529,0.5309110734661292,51.0
