,precision,recall,f1-score,support
Pre-enc Active,0.02857142857142857,0.5,0.05405405405405406,2.0
Active Encryption,0.0,0.0,0.0,3.0
Post-Encryption,0.95,0.38,0.5428571428571428,50.0
accuracy,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
macro avg,0.3261904761904762,0.29333333333333333,0.19897039897039895,55.0
weighted avg,0.8646753246753247,0.36363636363636365,0.4954720954720955,55.0
