,precision,recall,f1-score,support
Pre-enc Active,0.03225806451612903,0.5,0.06060606060606061,2.0
Active Encryption,1.0,0.3333333333333333,0.5,3.0
Post-Encryption,0.9130434782608695,0.42,0.5753424657534246,50.0
accuracy,0.41818181818181815,0.41818181818181815,0.41818181818181815,0.41818181818181815
macro avg,0.6484338475923329,0.41777777777777775,0.3786495087864951,55.0
weighted avg,0.8857580007650133,0.41818181818181815,0.5525151892524246,55.0
