,precision,recall,f1-score,support
Pre-enc Active,0.9375,0.8333333333333334,0.8823529411764706,18.0
Active Encryption,0.75,0.8571428571428571,0.8,7.0
Post-Encryption,0.9666666666666667,1.0,0.9830508474576272,29.0
accuracy,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259
macro avg,0.8847222222222223,0.8968253968253969,0.8884679295446993,54.0
weighted avg,0.928858024691358,0.9259259259259259,0.9257560651379195,54.0
