feature,importance
handle_event_count,0.0731047
ldrmodules_not_in_mem,0.053907823
handle_thread_count,0.04549341
dlllist_unusual_path_ratio,0.039044753
ldrmodules_not_in_load,0.038743887
pslist_avg_children,0.0379017
pslist_exited_count,0.029668588
ldrmodules_max_per_process,0.028870739
ldrmodules_avg_per_process,0.028183132
ldrmodules_not_in_init,0.025813207
ldrmodules_total,0.023543553
vad_max_regions_per_process,0.023234714
svcscan_stopped,0.021859104
pslist_avg_threads,0.021208385
vad_total,0.020781722
vad_avg_regions_per_process,0.020711426
handle_file_count,0.01915088
filescan_total,0.01867938
malfind_rwx_pid_count,0.018605499
handle_semaphore_count,0.018466037
vad_exec_count,0.017868217
ldrmodules_suspicious_path_pid_count,0.017144673
handle_timer_count,0.0154019585
handle_file_ratio,0.015012258
vad_rwx_ratio,0.0147301555
psscan_count,0.01470073
handle_process_count,0.013051014
svcscan_security_stopped,0.012494443
vad_private_region_count,0.011196342
cmdline_count,0.010618273
vad_private_exec,0.010213067
handle_mutex_ratio,0.010037323
malfind_rwx_region_count,0.009455049
cmdline_suspicious_count,0.009257312
vad_priv_exec_ratio,0.009074224
handle_avg_per_process,0.008668406
handle_port_count,0.0086096665
cmdline_avg_length,0.008571484
dlllist_crypto_ratio,0.00828357
handle_token_count,0.007965763
cmdline_unusual_dir_count,0.007566513
malfind_private,0.00707066
handle_mutex_count,0.007065694
pslist_wow64_count,0.006996986
handle_directory_count,0.0064598667
malfind_avg_regions_per_process,0.0062918067
pslist_unique_names,0.0062556905
svcscan_running,0.0062428904
dlllist_avg_per_process,0.0061131255
malfind_max_regions_per_process,0.006060651
ldrmodules_suspicious_path_hit_count,0.0059503615
vad_exec_ratio,0.0059046014
pslist_count,0.005747683
pslist_max_children,0.005601511
dlllist_max_load_total_per_process,0.0051552816
handle_registry_count,0.005057858
dlllist_unusual_path_hit_count,0.0047891806
pslist_parent_missing_count,0.0046076984
handle_section_count,0.0045864754
dlllist_crypto_hit_count,0.0044714417
vad_private_ratio,0.004294494
priv_total_enabled,0.00404678
dlllist_avg_load_total_per_process,0.0038516053
malfind_count,0.0037400979
handle_registry_ratio,0.0032651904
malfind_private_exec,0.002681701
handle_desktop_count,0.0026814041
dlllist_unique_dlls,0.0025778739
dlllist_non_system,0.002539878
dlllist_crypto_pid_count,0.0024515653
ldrmodules_suspicious_path_ratio,0.002434457
dlllist_total,0.0023844792
dlllist_avg_max_loadcount_per_process,0.0022262686
hidden_process_count,0.0019681314
cmdline_unusual_dir_ratio,0.0015335159
cmdline_with_args,0.0
cmdline_script_tool_count,0.0
cmdline_max_length,0.0
dlllist_unusual_path_pid_count,0.0
vad_pid_count,0.0
handle_total,0.0
malfind_pid_count,0.0
vad_rwx_region_count,0.0
malfind_mz_regions,0.0
vad_private_pid_count,0.0
vad_rwx_pid_count,0.0
svcscan_total,0.0
malfind_rwx_ratio,0.0
