,precision,recall,f1-score,support
Pre-enc Active,0.9090909090909091,1.0,0.9523809523809523,20.0
Active Encryption,0.875,0.7777777777777778,0.8235294117647058,9.0
Post-Encryption,0.96,0.9230769230769231,0.9411764705882353,26.0
accuracy,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272
macro avg,0.9146969696969697,0.9002849002849004,0.9056956115779645,55.0
weighted avg,0.9275785123966942,0.9272727272727272,0.925999490705373,55.0
