,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),1.0,0.9866666666666667,0.9932885906040269,75.0
Late (encrypting/post-encryption),0.0,0.0,0.0,0.0
accuracy,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667
macro avg,0.5,0.49333333333333335,0.4966442953020134,75.0
weighted avg,1.0,0.9866666666666667,0.993288590604027,75.0
