,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.78125,0.6756756756756757,0.7246376811594203,37.0
Late (encrypting/post-encryption),0.75,0.8372093023255814,0.7912087912087912,43.0
accuracy,0.7625,0.7625,0.7625,0.7625
macro avg,0.765625,0.7564424890006285,0.7579232361841057,80.0
weighted avg,0.764453125,0.7625,0.7604196528109572,80.0
