,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.10344827586206896,0.75,0.18181818181818182,4.0
Late (encrypting/post-encryption),0.9803921568627451,0.6578947368421053,0.7874015748031497,76.0
accuracy,0.6625,0.6625,0.6625,0.6625
macro avg,0.5419202163624071,0.7039473684210527,0.4846098783106657,80.0
weighted avg,0.9365449628127112,0.6625,0.7571224051539012,80.0
