,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.6410256410256411,0.6756756756756757,0.6578947368421053,37.0
Late (encrypting/post-encryption),0.7073170731707317,0.6744186046511628,0.6904761904761905,43.0
accuracy,0.675,0.675,0.675,0.675
macro avg,0.6741713570981864,0.6750471401634193,0.6741854636591479,80.0
weighted avg,0.6766572858036273,0.675,0.6754072681704261,80.0
