,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.6666666666666666,0.5,0.5714285714285714,4.0
Late (encrypting/post-encryption),0.974025974025974,0.9868421052631579,0.9803921568627451,76.0
accuracy,0.9625,0.9625,0.9625,0.9625
macro avg,0.8203463203463204,0.743421052631579,0.7759103641456582,80.0
weighted avg,0.9586580086580087,0.9625,0.9599439775910363,80.0
