feature,importance
dlllist_unusual_path_ratio,0.3579289086501922
pslist_wow64_count,0.23351823123720802
netstat_total,0.10293098180461505
psscan_count,0.037869612788842204
handle_token_count,0.0368438156135284
filescan_total,0.033370454200057555
vad_exec_ratio,0.030676937991346197
vad_total,0.02324940053308054
vad_private_region_count,0.01696743710463715
vad_max_regions_per_process,0.01401115571286965
handle_file_ratio,0.013816777925050068
handle_mutex_count,0.013365556738715747
ldrmodules_max_per_process,0.009444108927187132
handle_thread_count,0.007768874021441128
dlllist_crypto_hit_count,0.007667318435030512
handle_avg_per_process,0.0074925629815826705
ldrmodules_total,0.007055918408220487
hidden_process_count,0.00659842270937471
ldrmodules_avg_per_process,0.00538893372804381
vad_private_ratio,0.005385078846472379
svcscan_stopped,0.0035092665360670116
signal_benign_sep_score,0.0033539502296654955
dlllist_crypto_ratio,0.0031736314714438953
tier1_composite,0.0024336689154795693
handle_file_count,0.0020697830999892217
vad_private_pid_count,0.0019678833223539536
dlllist_unique_dlls,0.0016984958276979622
vad_exec_count,0.001541261809951402
handle_event_count,0.001267682899624343
dlllist_max_load_total_per_process,0.0011155187698152949
cmdline_avg_length,0.001033365552991444
vad_avg_regions_per_process,0.0007516578404461675
pslist_avg_children,0.0006144776048083286
ldrmodules_suspicious_path_ratio,0.0006143043259951819
dlllist_avg_max_loadcount_per_process,0.0005638583411706849
dlllist_avg_per_process,0.0004305953518401916
handle_process_count,0.0003758240687744301
dlllist_avg_load_total_per_process,0.0003237137625454369
pslist_wannacry_procs,0.00024364387414350802
signal_injection_score,0.00020759303005690635
pslist_avg_threads,0.00015101975497045333
handle_port_count,0.00015014747859264547
handle_semaphore_count,0.00014626347527658574
malfind_rwx_pid_count,0.00014153140849549665
handle_mutex_ratio,0.00014053718460736505
netstat_unique_ips,0.00012693604174404438
ldrmodules_not_in_init,0.0001262758752689889
dlllist_non_system,9.554970092581055e-05
cmdline_unusual_dir_ratio,8.01244363211447e-05
ldrmodules_not_in_mem,6.102857903155536e-05
signal_process_score,5.267280643976354e-05
svcscan_security_stopped,2.585075231139673e-05
handle_section_count,2.0526007053021e-05
ldrmodules_not_in_load,9.151897334212431e-06
dlllist_total,7.265929552998391e-06
handle_registry_ratio,6.117024850542576e-06
dlllist_unusual_path_hit_count,5.928393873421071e-06
priv_total_enabled,3.211033846825023e-06
netstat_established,2.818801019526723e-06
handle_desktop_count,1.3054316064103723e-06
malfind_private_exec,1.1864028975951489e-06
handle_timer_count,9.45162634685403e-07
vad_private_exec,6.328353138226365e-07
pslist_exited_count,5.103802205784263e-07
cmdline_script_tool_count,4.804382986064912e-07
cmdline_with_args,4.647335772095837e-07
netstat_outbound_count,2.86539920629982e-07
ldrmodules_suspicious_path_hit_count,2.4593870682281517e-07
vad_priv_exec_ratio,1.1016598620777788e-07
pslist_unique_names,8.732801212828342e-08
pslist_ransom_procs,6.26855254820924e-08
malfind_rwx_region_count,3.4366147751748526e-08
malfind_private,1.9980464949901588e-08
malfind_pid_count,3.728624057883181e-09
svcscan_running,9.109961423165792e-10
cmdline_suspicious_count,8.732330922230276e-10
handle_directory_count,3.0881159080423006e-10
pslist_count,1.0332246486433597e-10
malfind_avg_regions_per_process,1.0070954101130172e-10
vad_rwx_ratio,9.577087686064031e-12
malfind_max_regions_per_process,1.5269548478208513e-12
cmdline_max_length,1.422537200662441e-14
dlllist_unusual_path_pid_count,0.0
pslist_max_children,0.0
cmdline_count,0.0
cmdline_unusual_dir_count,0.0
pslist_parent_missing_count,0.0
vad_pid_count,0.0
vad_rwx_region_count,0.0
vad_rwx_pid_count,0.0
handle_registry_count,0.0
handle_total,0.0
malfind_count,0.0
ldrmodules_suspicious_path_pid_count,0.0
svcscan_total,0.0
netstat_outbound_ratio,0.0
netstat_established_ratio,0.0
malfind_rwx_ratio,0.0
