feature,importance
signal_encryption_score,0.1955011694311136
vad_exec_ratio,0.053287538689141156
vad_rwx_ratio,0.043244966167160975
vad_private_region_count,0.030479895737440952
psscan_count,0.03031215888564208
vad_total,0.02920163131767294
dlllist_unusual_path_ratio,0.02706582588264503
vad_avg_regions_per_process,0.025797370592549457
tier1_composite,0.02456507618849671
filescan_total,0.02418633139395805
pslist_exited_count,0.023231138075896596
vad_private_ratio,0.02224423812928332
handle_file_ratio,0.020890032159916583
handle_semaphore_count,0.01877688476956002
dlllist_crypto_ratio,0.01818666137460877
signal_injection_score,0.017143891723544035
handle_event_count,0.016799605497371622
pslist_wow64_count,0.01625816505889267
handle_mutex_ratio,0.01583011293646636
vad_priv_exec_ratio,0.015792827584952946
svcscan_stopped,0.015057346175474273
vad_exec_count,0.013864547272346699
cmdline_unusual_dir_ratio,0.013847781656946256
handle_mutex_count,0.011994399058472419
handle_file_count,0.011224856606074049
pslist_ransom_procs,0.010647761358517983
hidden_process_count,0.01018226319781398
cmdline_script_tool_count,0.010081576268519389
handle_avg_per_process,0.009449751568134839
handle_thread_count,0.008554996135142117
handle_registry_ratio,0.008276641980419351
dlllist_unusual_path_hit_count,0.007947722683072004
ldrmodules_max_per_process,0.007941453748505153
ldrmodules_avg_per_process,0.00693184514107227
ldrmodules_total,0.006332843422942289
handle_token_count,0.006176804007215187
svcscan_running,0.005914214074608172
netstat_outbound_ratio,0.005793635985094515
netstat_total,0.005684906622537927
handle_process_count,0.005631345830583452
handle_section_count,0.005493728008175321
ldrmodules_not_in_load,0.005436746783626628
handle_total,0.005231117321027282
pslist_avg_children,0.005079941782579319
ldrmodules_not_in_init,0.005048932026752919
ldrmodules_not_in_mem,0.004973372625330816
vad_max_regions_per_process,0.004744105004631863
handle_registry_count,0.004647793333770025
handle_directory_count,0.004624950026483226
malfind_rwx_ratio,0.004516673211748141
vad_private_pid_count,0.004270275157863918
vad_pid_count,0.0042172484716741275
dlllist_max_load_total_per_process,0.003976132342158564
netstat_unique_ips,0.003911700560132111
dlllist_crypto_hit_count,0.0038372433563347783
pslist_avg_threads,0.0037399709865879056
priv_total_enabled,0.003704007175429009
handle_port_count,0.0036291867197747866
dlllist_avg_per_process,0.003400855964730269
netstat_established_ratio,0.0033915633431619596
netstat_outbound_count,0.0033852597952840086
pslist_unique_names,0.0031735497642237354
pslist_count,0.0031331384035709685
ldrmodules_suspicious_path_ratio,0.003132626582191713
cmdline_with_args,0.003015449394573077
dlllist_avg_load_total_per_process,0.0028970962908240667
netstat_established,0.0028144854163502536
cmdline_count,0.0028141504395115375
dlllist_unusual_path_pid_count,0.0026543255886775767
dlllist_avg_max_loadcount_per_process,0.0025594115298579194
handle_timer_count,0.0024713239755919324
pslist_wannacry_procs,0.002345231238662694
pslist_max_children,0.0022734952399615757
cmdline_unusual_dir_count,0.0022150794738304727
cmdline_suspicious_count,0.0021370352410092154
svcscan_security_stopped,0.0020876008642578213
ldrmodules_suspicious_path_hit_count,0.002084289636937751
handle_desktop_count,0.0019809785546081042
ldrmodules_suspicious_path_pid_count,0.001725518266276603
pslist_parent_missing_count,0.0013404715264250036
vad_rwx_region_count,0.00131653075959266
malfind_pid_count,0.0012787163952382033
malfind_avg_regions_per_process,0.0012740089766134445
malfind_private_exec,0.0012614954244811547
malfind_private,0.0010425089791637036
vad_private_exec,0.001004185045287179
netstat_listening,0.000972477786687762
malfind_count,0.0007693218759536585
malfind_rwx_region_count,0.0006312891357708513
malfind_rwx_pid_count,0.0006254555678496008
malfind_max_regions_per_process,0.0005848296290498928
vad_rwx_pid_count,0.000532623994413925
svcscan_total,0.00025828061549276494
