,precision,recall,f1-score,support
Encryption-active,1.0,0.9090909090909091,0.9523809523809523,55.0
micro avg,1.0,0.9090909090909091,0.9523809523809523,55.0
macro avg,1.0,0.9090909090909091,0.9523809523809523,55.0
weighted avg,1.0,0.9090909090909091,0.9523809523809523,55.0
