,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.6296296296296297,0.85,0.723404255319149,20.0
Late (encrypting/post-encryption),0.8928571428571429,0.7142857142857143,0.7936507936507936,35.0
accuracy,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.7636363636363637
macro avg,0.7612433862433863,0.7821428571428571,0.7585275244849713,55.0
weighted avg,0.7971380471380471,0.7636363636363637,0.768106597893832,55.0
