feature,importance
dlllist_unusual_path_ratio,0.0704677251663694
ldrmodules_avg_per_process,0.03865408027805174
dlllist_unusual_path_hit_count,0.03848397211143568
pslist_avg_threads,0.03238779785741512
ldrmodules_suspicious_path_pid_count,0.02946388257462137
pslist_wow64_count,0.024034010938427098
vad_exec_ratio,0.02135207388841113
handle_registry_ratio,0.020578976879839787
handle_thread_count,0.019789006053306888
ldrmodules_max_per_process,0.019767831862727007
pslist_exited_count,0.018896154159846218
ldrmodules_total,0.018689265901602744
handle_mutex_count,0.018047790784146804
cmdline_script_tool_count,0.017345783599379296
vad_total,0.01645700473922853
vad_priv_exec_ratio,0.016363616083818408
pslist_max_children,0.016323106019804794
priv_total_enabled,0.016211982299350294
handle_registry_count,0.015855836913895402
vad_private_region_count,0.015735015876147805
malfind_rwx_region_count,0.015272171886164011
vad_avg_regions_per_process,0.014707618494892771
vad_rwx_ratio,0.013863130960409243
ldrmodules_suspicious_path_hit_count,0.013675449245516155
handle_mutex_ratio,0.013662024531407819
malfind_private,0.01317501829941029
vad_private_exec,0.013160188440056755
vad_max_regions_per_process,0.013008826910390927
psscan_count,0.0129863044071954
hidden_process_count,0.012753087801085297
ldrmodules_not_in_mem,0.011497585069448608
cmdline_unusual_dir_ratio,0.011317503980214479
handle_total,0.011290154265434822
filescan_total,0.01113937567006033
malfind_max_regions_per_process,0.010992419938377098
malfind_private_exec,0.010852236288776556
ldrmodules_not_in_init,0.010691232026182029
cmdline_unusual_dir_count,0.010339394462835176
ldrmodules_suspicious_path_ratio,0.01025480363729061
cmdline_suspicious_count,0.010251807295186495
vad_private_ratio,0.009952457027149988
dlllist_max_load_total_per_process,0.009768445682636073
dlllist_unusual_path_pid_count,0.009647496817651247
handle_file_ratio,0.009617565763570618
vad_rwx_region_count,0.009608493726200078
malfind_avg_regions_per_process,0.009339810286347392
cmdline_count,0.008992515214976337
ldrmodules_not_in_load,0.008943517119283323
cmdline_with_args,0.008651406891949641
pslist_count,0.00819713424986226
malfind_rwx_ratio,0.007985536661467318
dlllist_crypto_ratio,0.007687350838602539
handle_process_count,0.007669142604503793
malfind_rwx_pid_count,0.007638223412562984
malfind_pid_count,0.007446341373713142
dlllist_crypto_pid_count,0.007322633949765847
vad_private_pid_count,0.0072962840072283396
dlllist_avg_per_process,0.0072522612242948035
vad_pid_count,0.007104442939627284
pslist_parent_missing_count,0.00706110409887838
malfind_count,0.007028435584398097
cmdline_avg_length,0.0069168302032566
handle_file_count,0.006543443736587538
pslist_unique_names,0.006322338551989777
vad_exec_count,0.006287178257672201
dlllist_non_system,0.006264407864145578
vad_rwx_pid_count,0.006231701772995015
dlllist_total,0.006189114308087893
dlllist_unique_dlls,0.00618689323879413
cmdline_max_length,0.0061371021169202575
pslist_ransom_procs,0.005863105294783609
dlllist_crypto_hit_count,0.0057017399998832395
svcscan_stopped,0.004910869221906155
svcscan_total,0.004567265323076262
pslist_avg_children,0.004527060467719159
dlllist_avg_load_total_per_process,0.004359384038094621
svcscan_running,0.0035011180335472562
svcscan_security_stopped,0.003257774241832049
dlllist_avg_max_loadcount_per_process,0.002173393393180476
malfind_mz_regions,5.3432862698339875e-05
pslist_avg_handles,0.0
pslist_max_runtimes,0.0
pslist_avg_runtimes,0.0
cmdline_sus_args_count,0.0
cmdline_script_exec_count,0.0
cmdline_ransom_indicators,0.0
cmdline_encoded_count,0.0
ldrmodules_hidden_count,0.0
dlllist_crypto_dlls,0.0
vad_avg_total_mem_per_process,0.0
vad_max_total_mem_per_process,0.0
malfind_shellcode_regions,0.0
vad_avg_max_region_size_per_process,0.0
netstat_established_ratio,0.0
ldrmodules_hidden_ratio,0.0
cmdline_script_exec_ratio,0.0
cmdline_encoded_ratio,0.0
netstat_suspicious_port_ratio,0.0
netstat_outbound_ratio,0.0
