,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.0,0.0,0.0,2.0
Late (encrypting/post-encryption),0.9615384615384616,0.6410256410256411,0.7692307692307693,78.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.4807692307692308,0.32051282051282054,0.38461538461538464,80.0
weighted avg,0.9375,0.6250000000000001,0.75,80.0
