,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.0,0.0,0.0,10.0
Late (encrypting/post-encryption),0.6875,0.3333333333333333,0.4489795918367347,66.0
accuracy,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263
macro avg,0.34375,0.16666666666666666,0.22448979591836735,76.0
weighted avg,0.5970394736842105,0.2894736842105263,0.3899033297529538,76.0
