,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.8666666666666667,0.896551724137931,0.8813559322033898,29.0
Late (encrypting/post-encryption),0.9387755102040817,0.92,0.9292929292929293,50.0
accuracy,0.9113924050632911,0.9113924050632911,0.9113924050632911,0.9113924050632911
macro avg,0.9027210884353742,0.9082758620689655,0.9053244307481596,79.0
weighted avg,0.9123051752346509,0.9113924050632911,0.9116958037790478,79.0
