,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.9259259259259259,0.8620689655172413,0.8928571428571429,29.0
Late (encrypting/post-encryption),0.9230769230769231,0.96,0.9411764705882353,50.0
accuracy,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924
macro avg,0.9245014245014245,0.9110344827586206,0.9170168067226891,79.0
weighted avg,0.9241227595657976,0.9240506329113924,0.9234389958515051,79.0
