,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.02857142857142857,0.5,0.05405405405405406,2.0
Late (encrypting/post-encryption),0.9777777777777777,0.5641025641025641,0.7154471544715447,78.0
accuracy,0.5625,0.5625,0.5625,0.5625
macro avg,0.5031746031746032,0.532051282051282,0.3847506042627994,80.0
weighted avg,0.9540476190476191,0.5625,0.6989123269611074,80.0
