,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.22580645161290322,0.3684210526315789,0.28,19.0
Late (encrypting/post-encryption),0.7551020408163265,0.6065573770491803,0.6727272727272727,61.0
accuracy,0.55,0.55,0.55,0.55
macro avg,0.49045424621461486,0.48748921484037966,0.4763636363636364,80.0
weighted avg,0.6293943383805135,0.55,0.5794545454545454,80.0
