feature,importance
vad_exec_ratio,0.2937459254587219
pslist_wow64_count,0.05435977462875815
pslist_avg_children,0.0534891267240826
filescan_total,0.05283367768997599
psscan_count,0.04963043099576195
vad_total,0.0366029103899469
handle_mutex_count,0.03615704994315954
vad_private_region_count,0.03493019643690782
handle_event_count,0.031692771149979315
ldrmodules_not_in_init,0.031114453412476373
dlllist_unusual_path_ratio,0.02900362179028212
pslist_exited_count,0.02786009674029503
handle_mutex_ratio,0.021707033461445847
handle_registry_ratio,0.019525555634945048
dlllist_crypto_hit_count,0.017582418734395526
handle_file_count,0.01603292423575869
ldrmodules_suspicious_path_ratio,0.01469575464888785
vad_avg_regions_per_process,0.013617711389626265
handle_semaphore_count,0.013440480952831667
vad_max_regions_per_process,0.013114121843316
malfind_avg_regions_per_process,0.011946271639563357
ldrmodules_not_in_load,0.011524313356039135
netstat_total,0.0109800527997185
handle_avg_per_process,0.009980719247917408
vad_rwx_region_count,0.007367369502222144
pslist_unique_names,0.0071825439771144505
cmdline_suspicious_count,0.006974300029845022
vad_exec_count,0.0064563388129581884
priv_total_enabled,0.006028174396045241
pslist_avg_threads,0.00525091860631092
malfind_max_regions_per_process,0.00480586600106315
ldrmodules_suspicious_path_pid_count,0.004606578818424653
pslist_parent_missing_count,0.004229585672712032
dlllist_avg_per_process,0.0036977269263176907
svcscan_security_stopped,0.003448792993340731
dlllist_avg_load_total_per_process,0.0034413215778320806
dlllist_unusual_path_hit_count,0.0026095094892805964
handle_section_count,0.002320479008746527
ldrmodules_total,0.002031423235158912
dlllist_max_load_total_per_process,0.0019645391253139553
handle_process_count,0.001931007147318921
cmdline_unusual_dir_ratio,0.0018978409245675038
svcscan_stopped,0.0018551558352672974
handle_directory_count,0.001638843513478555
cmdline_script_tool_count,0.0013819919176576378
hidden_process_count,0.0013272852875081673
handle_port_count,0.0013270394769531449
malfind_count,0.001236098125068207
vad_priv_exec_ratio,0.0009744018026597375
handle_token_count,0.0007640832644751751
vad_private_ratio,0.0007457584283346112
vad_private_exec,0.0006708470713665304
handle_timer_count,0.0006218016676894228
handle_total,0.0005833727479820033
handle_file_ratio,0.0004963834302393654
netstat_established_ratio,0.0004662561527350186
ldrmodules_max_per_process,0.0004395499766477435
vad_pid_count,0.00042902563900498654
handle_desktop_count,0.00042195686034109456
ldrmodules_avg_per_process,0.0003979361070624283
handle_thread_count,0.0003790559585883787
pslist_ransom_procs,0.00020061389646558505
vad_private_pid_count,0.00019639277872722166
cmdline_count,0.00017281141267778619
ldrmodules_not_in_mem,0.00014577574441903795
netstat_unique_ips,0.00014175057404284047
dlllist_avg_max_loadcount_per_process,0.0001386451151524337
handle_registry_count,0.00013087085219867317
ldrmodules_suspicious_path_hit_count,0.00012328001530596933
malfind_rwx_region_count,0.00011821600092739444
netstat_outbound_count,0.00011437814604766235
dlllist_crypto_ratio,9.098247023697466e-05
svcscan_running,8.378131783746059e-05
pslist_max_children,7.217687920778174e-05
malfind_pid_count,6.76632795750419e-05
malfind_rwx_pid_count,6.2097668958682e-05
malfind_private_exec,4.0689429468683045e-05
svcscan_total,2.94957114277905e-05
pslist_count,2.156100405649696e-05
vad_rwx_ratio,1.9930049811173944e-05
vad_rwx_pid_count,1.9411968260176635e-05
netstat_listening,1.6791350624230735e-05
malfind_rwx_ratio,1.1049074708702336e-05
netstat_outbound_ratio,7.641712039657238e-06
cmdline_with_args,3.037959827743429e-06
dlllist_unusual_path_pid_count,1.8317075044512497e-06
netstat_established,5.62715271111181e-07
cmdline_unusual_dir_count,8.236749449603139e-09
malfind_private,1.1604471089265811e-10
pslist_wannacry_procs,0.0
netstat_smb_connections,0.0
