,precision,recall,f1-score,support
Pre-encryption,0.7857142857142857,1.0,0.88,11.0
Encryption-active,1.0,0.9302325581395349,0.963855421686747,43.0
accuracy,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
macro avg,0.8928571428571428,0.9651162790697674,0.9219277108433734,54.0
weighted avg,0.9563492063492063,0.9444444444444444,0.9467737617135207,54.0
