,precision,recall,f1-score,support
Pre-encryption,0.21052631578947367,0.8,0.3333333333333333,5.0
Encryption-active,0.96875,0.6739130434782609,0.7948717948717948,46.0
accuracy,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216
macro avg,0.5896381578947368,0.7369565217391305,0.5641025641025641,51.0
weighted avg,0.8944143446852425,0.6862745098039216,0.7496229260935142,51.0
