feature,importance
signal_encryption_score,0.9999999999999986
handle_thread_count,9.670631555824342e-16
vad_private_ratio,1.5793660482327566e-16
handle_timer_count,1.1958778064893396e-16
handle_event_count,8.892554096918619e-17
handle_total,8.663806724650616e-17
vad_rwx_ratio,2.4893096393870923e-18
pslist_ransom_procs,0.0
pslist_count,0.0
pslist_unique_names,0.0
pslist_avg_threads,0.0
pslist_wow64_count,0.0
pslist_exited_count,0.0
cmdline_with_args,0.0
cmdline_suspicious_count,0.0
cmdline_unusual_dir_count,0.0
cmdline_script_tool_count,0.0
dlllist_avg_per_process,0.0
dlllist_avg_load_total_per_process,0.0
dlllist_max_load_total_per_process,0.0
dlllist_avg_max_loadcount_per_process,0.0
dlllist_unusual_path_pid_count,0.0
pslist_wannacry_procs,0.0
pslist_avg_children,0.0
pslist_max_children,0.0
pslist_parent_missing_count,0.0
psscan_count,0.0
hidden_process_count,0.0
cmdline_count,0.0
ldrmodules_avg_per_process,0.0
ldrmodules_not_in_mem,0.0
ldrmodules_not_in_init,0.0
ldrmodules_not_in_load,0.0
ldrmodules_total,0.0
dlllist_crypto_hit_count,0.0
dlllist_unusual_path_hit_count,0.0
ldrmodules_max_per_process,0.0
vad_max_regions_per_process,0.0
vad_private_pid_count,0.0
vad_private_region_count,0.0
vad_rwx_pid_count,0.0
vad_exec_count,0.0
ldrmodules_suspicious_path_pid_count,0.0
ldrmodules_suspicious_path_hit_count,0.0
vad_total,0.0
malfind_private,0.0
malfind_rwx_region_count,0.0
malfind_count,0.0
malfind_private_exec,0.0
malfind_max_regions_per_process,0.0
malfind_rwx_pid_count,0.0
malfind_avg_regions_per_process,0.0
malfind_pid_count,0.0
handle_file_count,0.0
handle_avg_per_process,0.0
handle_mutex_count,0.0
handle_registry_count,0.0
vad_rwx_region_count,0.0
vad_private_exec,0.0
vad_pid_count,0.0
vad_avg_regions_per_process,0.0
handle_semaphore_count,0.0
handle_section_count,0.0
handle_port_count,0.0
handle_process_count,0.0
handle_file_ratio,0.0
handle_desktop_count,0.0
handle_directory_count,0.0
handle_token_count,0.0
svcscan_total,0.0
svcscan_running,0.0
svcscan_stopped,0.0
svcscan_security_stopped,0.0
priv_total_enabled,0.0
handle_registry_ratio,0.0
handle_mutex_ratio,0.0
filescan_total,0.0
netstat_listening,0.0
netstat_established,0.0
netstat_total,0.0
netstat_unique_ips,0.0
netstat_outbound_ratio,0.0
netstat_established_ratio,0.0
vad_priv_exec_ratio,0.0
netstat_outbound_count,0.0
vad_exec_ratio,0.0
ldrmodules_suspicious_path_ratio,0.0
dlllist_unusual_path_ratio,0.0
cmdline_unusual_dir_ratio,0.0
dlllist_crypto_ratio,0.0
malfind_rwx_ratio,0.0
signal_injection_score,0.0
tier1_composite,0.0
