feature,importance
pslist_wow64_count,0.26606982691731873
signal_benign_sep_score,0.07743265797661729
filescan_total,0.07698776099609193
pslist_parent_missing_count,0.06442864407216572
vad_total,0.047247060732502566
tier1_composite,0.03804135160288155
psscan_count,0.03459094547962435
cmdline_unusual_dir_count,0.031067776993514415
vad_avg_regions_per_process,0.026154717878391402
cmdline_avg_length,0.025439993374263867
netstat_established_ratio,0.024236276365941858
netstat_outbound_count,0.023228388336876047
cmdline_unusual_dir_ratio,0.0208111416620736
handle_semaphore_count,0.016366545779675286
ldrmodules_not_in_init,0.01588903054673689
ldrmodules_not_in_mem,0.015857264641753337
pslist_exited_count,0.013781057199677753
handle_mutex_count,0.013252474149044426
netstat_total,0.013021288050666194
dlllist_avg_per_process,0.012989936769420899
netstat_established,0.012960009571592742
handle_file_ratio,0.012240725963273035
ldrmodules_max_per_process,0.012118918518175049
vad_priv_exec_ratio,0.01205250396541946
cmdline_suspicious_count,0.011700763934405643
vad_rwx_pid_count,0.011531062393290593
netstat_outbound_ratio,0.00881693330515803
vad_rwx_region_count,0.007880695201490567
hidden_process_count,0.007816478301203925
pslist_avg_children,0.006699839235618258
vad_rwx_ratio,0.006258363373773837
handle_registry_count,0.0041679966452893525
handle_section_count,0.0041390546586092215
pslist_avg_threads,0.0026787042266542813
dlllist_total,0.0024413245913356874
handle_avg_per_process,0.0023090312817604175
vad_exec_count,0.001477573998301751
dlllist_avg_load_total_per_process,0.0012440649505691395
dlllist_unusual_path_hit_count,0.001173191840401581
handle_registry_ratio,0.001166028724505407
dlllist_non_system,0.0010617485219978063
handle_file_count,0.0010165715609788033
dlllist_unusual_path_ratio,0.001012169673615823
dlllist_max_load_total_per_process,0.0008980185760275931
dlllist_crypto_hit_count,0.0008664370539641641
handle_mutex_ratio,0.0007345742290542206
vad_private_region_count,0.0006251129535480939
svcscan_running,0.0006071295356045056
vad_max_regions_per_process,0.0005965793733033337
signal_injection_score,0.0005735149426081932
priv_total_enabled,0.0005530417313652952
ldrmodules_not_in_load,0.0005204268037345982
ldrmodules_suspicious_path_pid_count,0.0005093619167082956
vad_private_ratio,0.0004254823709445831
handle_event_count,0.00034253207187809407
ldrmodules_avg_per_process,0.00028955010158584436
vad_private_exec,0.0002721453931540513
dlllist_unique_dlls,0.0002575625179239448
vad_exec_ratio,0.0002266961154163545
handle_timer_count,0.00020768375549874918
handle_thread_count,0.00011388885172393624
ldrmodules_suspicious_path_ratio,0.0001105676367090415
vad_private_pid_count,7.56749144692088e-05
svcscan_security_stopped,5.935676979154364e-05
handle_process_count,4.561784778515753e-05
svcscan_stopped,3.983432902283824e-05
netstat_unique_ips,3.702000905069862e-05
malfind_rwx_pid_count,3.5198805395125846e-05
ldrmodules_total,2.9571079017935484e-05
pslist_unique_names,2.5988109426190696e-05
handle_directory_count,1.1765908924962996e-05
pslist_wannacry_procs,1.1511307692783957e-05
dlllist_crypto_ratio,1.0737011138216515e-05
malfind_rwx_region_count,8.938721273399937e-06
handle_desktop_count,8.731073639567046e-06
pslist_ransom_procs,4.489841708598535e-06
malfind_private,2.750202961718527e-06
cmdline_script_tool_count,1.5179246565366233e-06
handle_port_count,1.1439371781217419e-06
svcscan_total,1.04610623810241e-06
malfind_private_exec,4.6479979305344415e-07
dlllist_avg_max_loadcount_per_process,3.126192996272273e-07
malfind_rwx_ratio,4.376219938201331e-08
vad_pid_count,3.456207188161781e-08
pslist_count,2.2600361953338116e-08
malfind_avg_regions_per_process,1.3853694633754526e-08
handle_token_count,1.3744990234841589e-08
cmdline_count,2.2726629642875931e-10
signal_process_score,2.493000745769821e-11
handle_total,6.608992963690517e-12
malfind_count,4.410990827925647e-12
pslist_max_children,1.5662924148288615e-12
malfind_pid_count,2.198583649621449e-14
ldrmodules_suspicious_path_hit_count,2.5529788348028046e-15
dlllist_unusual_path_pid_count,0.0
cmdline_max_length,0.0
cmdline_with_args,0.0
malfind_max_regions_per_process,0.0
