,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,24.0
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.16129032258064516,0.5555555555555556,0.25,9.0
Post-Encryption,1.0,0.7407407407407407,0.851063829787234,27.0
accuracy,0.6125,0.6125,0.6125,0.6125
macro avg,0.5403225806451613,0.5740740740740741,0.5252659574468085,80.0
weighted avg,0.6556451612903226,0.6125,0.6153590425531915,80.0
