,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,24.0
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.21621621621621623,0.8888888888888888,0.34782608695652173,9.0
Post-Encryption,1.0,0.6296296296296297,0.7727272727272727,27.0
accuracy,0.6125,0.6125,0.6125,0.6125
macro avg,0.5540540540540541,0.6296296296296297,0.5301383399209486,80.0
weighted avg,0.6618243243243244,0.6125,0.5999258893280632,80.0
