,precision,recall,f1-score,support
Pre-enc Active,1.0,0.7,0.8235294117647058,10.0
Active Encryption,0.9285714285714286,0.975,0.9512195121951219,40.0
Post-Encryption,0.9629629629629629,1.0,0.9811320754716981,26.0
accuracy,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315
macro avg,0.9638447971781305,0.8916666666666666,0.9186269998105087,76.0
weighted avg,0.9497354497354497,0.9473684210526315,0.9446514285225801,76.0
