,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,23.0
Pre-enc Active,0.75,0.6666666666666666,0.7058823529411765,9.0
Active Encryption,0.8214285714285714,0.92,0.8679245283018868,25.0
Post-Encryption,1.0,0.9090909090909091,0.9523809523809523,22.0
accuracy,0.9113924050632911,0.9113924050632911,0.9113924050632911,0.9113924050632911
macro avg,0.8928571428571428,0.8739393939393939,0.881546958406004,79.0
weighted avg,0.91500904159132,0.9113924050632911,0.9114358903341608,79.0
