,precision,recall,f1-score,support
Pre-enc Active,0.0,0.0,0.0,2.0
Active Encryption,0.9069767441860465,0.7647058823529411,0.8297872340425532,51.0
Post-Encryption,0.6666666666666666,0.8148148148148148,0.7333333333333333,27.0
micro avg,0.782051282051282,0.7625,0.7721518987341772,80.0
macro avg,0.524547803617571,0.5265068990559186,0.5210401891252955,80.0
weighted avg,0.8031976744186047,0.7625,0.7764893617021276,80.0
