feature,importance
cmdline_unusual_dir_count,0.04310416947401917
filescan_encrypted,0.04287519592858993
cmdline_unusual_dir_ratio,0.0425131166088456
filescan_encrypted_ratio,0.03302230760207601
vad_avg_regions_per_process,0.032073502637753444
pslist_wow64_count,0.030736107594807487
dlllist_unusual_path_ratio,0.030092427497065626
handle_mutex_ratio,0.029426595157885153
filescan_ransom_notes,0.02938699642826009
handle_registry_count,0.02885311878400885
netstat_total,0.02728083286354261
vad_max_regions_per_process,0.027205915782684435
handle_registry_ratio,0.026363691610790378
filescan_total,0.025766746125593473
handle_mutex_count,0.02483700276025788
netstat_outbound_ratio,0.02466161477586808
netstat_established,0.021692903014683334
netstat_established_ratio,0.019690789800294962
netstat_listening,0.017966727950155106
dlllist_unusual_path_hit_count,0.01788069889438611
netstat_avg_connections_per_process,0.017488534784361194
netstat_established_pid_count,0.01713130416272944
vad_exec_ratio,0.01649438293185836
netstat_listening_pid_count,0.015323519602872235
ldrmodules_total,0.015079261052185768
netstat_outbound_count,0.014895307547452712
netstat_tcp_pid_count,0.014549791972945435
netstat_pid_count,0.014348767848347908
dlllist_max_load_total_per_process,0.013585116662719674
netstat_unique_ips,0.012113910477502774
ldrmodules_avg_per_process,0.011021127041405723
pslist_avg_children,0.010049708006323639
cmdline_max_length,0.00959893446058866
ldrmodules_not_in_mem,0.009061750206278597
ldrmodules_not_in_load,0.008842291707300104
pslist_avg_threads,0.0088229320634037
vad_rwx_ratio,0.008379201797385528
psscan_count,0.008147546486640265
pslist_unique_names,0.007870597714989911
vad_exec_count,0.007234586538772179
netstat_outbound_pid_count,0.006929329675691278
malfind_pid_count,0.006928198775344306
malfind_injected_pid_count,0.006822070922736995
dlllist_crypto_hit_count,0.006813296266298746
cmdline_with_args,0.006797971282311703
cmdline_avg_length,0.006380930673992787
ldrmodules_not_in_init,0.006084886020058815
ldrmodules_suspicious_path_ratio,0.006052733047638035
ldrmodules_max_per_process,0.0059310724527915915
vad_total,0.00585202264655295
pslist_count,0.00577803517531318
vad_private_ratio,0.005768263484418713
malfind_avg_regions_per_process,0.005570221218150345
cmdline_count,0.005411891195311939
dlllist_avg_max_loadcount_per_process,0.00521516678593018
dlllist_crypto_ratio,0.005183001497663165
svcscan_security_stopped,0.004727247952978553
dlllist_unique_dlls,0.004584524779215272
ldrmodules_suspicious_path_hit_count,0.004379438388627187
vad_private_region_count,0.004365039313805883
svcscan_running,0.004187314717655159
ldrmodules_suspicious_path_pid_count,0.004139029645592477
vad_priv_exec_ratio,0.003964383390017793
handle_file_ratio,0.00392000132697664
dlllist_non_system,0.0036983989284799274
handle_process_count,0.0035733538098165402
vad_private_pid_count,0.0032790309705013243
svcscan_total,0.002907105609607725
dlllist_crypto_pid_count,0.0028130204847103732
handle_thread_count,0.002527665535036546
priv_total_enabled,0.002375704816856002
vad_rwx_region_count,0.00233981057942168
dlllist_avg_load_total_per_process,0.0023090644791352757
dlllist_avg_per_process,0.002259695367522666
dlllist_total,0.0022275110225088504
svcscan_stopped,0.0020475046492158173
malfind_rwx_ratio,0.0019525185405674897
malfind_count,0.0018578185454638256
vad_private_exec,0.001811631548230405
hidden_process_count,0.0017965445797420213
malfind_rwx_pid_count,0.001787536172851804
handle_total,0.001682265182597641
dlllist_unusual_path_pid_count,0.0016289222638930312
pslist_parent_missing_count,0.00131254913923341
malfind_exe_regions,0.0011063356641128857
pslist_max_children,0.0010549961592298965
vad_pid_count,0.000991203817134143
handle_file_count,0.0008542136164499838
pslist_exited_count,0.0008197691484765992
vad_rwx_pid_count,0.0006882942131226173
malfind_max_regions_per_process,0.00038988223875687287
cmdline_suspicious_count,0.00024430319647873234
malfind_rwx_region_count,0.00024396946944224167
malfind_private,0.0001642752586985501
cmdline_script_tool_count,6.025135566298218e-18
pslist_avg_handles,0.0
pslist_max_runtimes,0.0
pslist_avg_runtimes,0.0
pslist_ransom_procs,0.0
cmdline_sus_args_count,0.0
cmdline_script_exec_count,0.0
vad_avg_total_mem_per_process,0.0
ldrmodules_hidden_count,0.0
cmdline_encoded_count,0.0
dlllist_crypto_dlls,0.0
cmdline_ransom_indicators,0.0
handle_encrypted_files,0.0
vad_avg_max_region_size_per_process,0.0
vad_max_total_mem_per_process,0.0
netstat_suspicious_port_pid_count,0.0
netstat_suspicious_port_hit_count,0.0
netstat_udp_pid_count,0.0
netstat_max_connections_per_process,0.0
netstat_avg_unique_ips_per_process,0.0
cmdline_script_exec_ratio,0.0
netstat_suspicious_port_ratio,0.0
cmdline_encoded_ratio,0.0
