feature,importance
dlllist_unusual_path_ratio,0.060180114646559445
ldrmodules_suspicious_path_pid_count,0.04106522635521861
pslist_avg_threads,0.03325795407991345
ldrmodules_avg_per_process,0.031686180987139725
dlllist_unusual_path_hit_count,0.03084392003533638
vad_exec_ratio,0.02287934671043806
ldrmodules_total,0.022774087204480466
pslist_exited_count,0.02264313824854779
vad_avg_regions_per_process,0.0195891730142163
handle_mutex_count,0.019184528283197295
ldrmodules_max_per_process,0.019160450062001108
pslist_wow64_count,0.01893499220330685
handle_registry_ratio,0.018381211045179903
handle_registry_count,0.017676519488491988
handle_thread_count,0.01729362970855864
priv_total_enabled,0.016871946905610988
cmdline_script_tool_count,0.016475881863274235
vad_private_exec,0.01644961671060498
pslist_max_children,0.015911611917327484
vad_total,0.015887369309056994
vad_private_region_count,0.015699222693115678
vad_priv_exec_ratio,0.015436323162124177
vad_rwx_ratio,0.015387436856603431
malfind_rwx_region_count,0.01381738860951701
malfind_exe_regions,0.013805890700990657
ldrmodules_suspicious_path_hit_count,0.012942357285615658
psscan_count,0.012470695837519707
handle_mutex_ratio,0.012320594795788677
malfind_max_regions_per_process,0.012314257069916568
vad_rwx_region_count,0.012184150727492253
filescan_total,0.012176802220095002
cmdline_unusual_dir_ratio,0.01208992486987724
vad_max_regions_per_process,0.011508452308536725
hidden_process_count,0.011226764344597151
ldrmodules_not_in_init,0.01054683684145511
dlllist_unusual_path_pid_count,0.01031533259382553
vad_private_ratio,0.010204477772338676
ldrmodules_not_in_load,0.01014086381618853
handle_total,0.009886091874457976
handle_file_ratio,0.009870891235947593
vad_exec_count,0.00986285534512372
malfind_avg_regions_per_process,0.009779233563955703
ldrmodules_suspicious_path_ratio,0.00969372750979955
cmdline_with_args,0.009315779040866261
malfind_private,0.009176460750285647
malfind_rwx_pid_count,0.00893360225280176
cmdline_unusual_dir_count,0.00890625304099864
malfind_count,0.00888465878239974
handle_process_count,0.008781933623483172
malfind_rwx_ratio,0.008691849921798665
vad_rwx_pid_count,0.008040561617542085
dlllist_crypto_ratio,0.007719645391213042
malfind_injected_pid_count,0.007607025030395576
dlllist_unique_dlls,0.007517778602139679
dlllist_max_load_total_per_process,0.007488041161352974
malfind_pid_count,0.007480969982637228
ldrmodules_not_in_mem,0.0074497642281028875
cmdline_suspicious_count,0.007429613993136988
handle_file_count,0.007334979090296643
pslist_count,0.007270991695695457
cmdline_count,0.00715303510495499
pslist_parent_missing_count,0.007011945824956336
dlllist_non_system,0.006793908801707569
dlllist_avg_per_process,0.006497260504331823
cmdline_avg_length,0.00635526010339529
pslist_ransom_procs,0.006332346544753753
dlllist_total,0.006213066951696675
dlllist_crypto_pid_count,0.006197476062345068
vad_pid_count,0.006019132992998577
vad_private_pid_count,0.005991040338169682
cmdline_max_length,0.00597542962580439
dlllist_avg_load_total_per_process,0.005525428045195754
pslist_unique_names,0.005336815022883667
svcscan_total,0.0051103405580566206
svcscan_security_stopped,0.004755514819440731
pslist_avg_children,0.0047135966164168165
svcscan_stopped,0.004695334876986125
dlllist_crypto_hit_count,0.0046865440074667294
svcscan_running,0.003609896609358115
dlllist_avg_max_loadcount_per_process,0.002169247570591796
pslist_avg_runtimes,0.0
pslist_max_runtimes,0.0
cmdline_script_exec_count,0.0
cmdline_sus_args_count,0.0
cmdline_encoded_count,0.0
cmdline_ransom_indicators,0.0
pslist_avg_handles,0.0
ldrmodules_hidden_count,0.0
vad_avg_max_region_size_per_process,0.0
dlllist_crypto_dlls,0.0
vad_max_total_mem_per_process,0.0
vad_avg_total_mem_per_process,0.0
netstat_established_ratio,0.0
ldrmodules_hidden_ratio,0.0
cmdline_script_exec_ratio,0.0
cmdline_encoded_ratio,0.0
netstat_suspicious_port_ratio,0.0
netstat_outbound_ratio,0.0
