,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.896551724137931,1.0,0.9454545454545454,26.0
Late (encrypting/post-encryption),1.0,0.8928571428571429,0.9433962264150944,28.0
accuracy,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
macro avg,0.9482758620689655,0.9464285714285714,0.94442538593482,54.0
weighted avg,0.9501915708812261,0.9444444444444444,0.9443872689155707,54.0
