,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.7142857142857143,1.0,0.8333333333333334,20.0
Late (encrypting/post-encryption),1.0,0.7714285714285715,0.8709677419354839,35.0
accuracy,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545
macro avg,0.8571428571428572,0.8857142857142857,0.8521505376344086,55.0
weighted avg,0.8961038961038961,0.8545454545454545,0.8572825024437929,55.0
