,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.9583333333333334,0.8846153846153846,0.92,26.0
Late (encrypting/post-encryption),0.9,0.9642857142857143,0.9310344827586207,28.0
accuracy,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259
macro avg,0.9291666666666667,0.9244505494505495,0.9255172413793104,54.0
weighted avg,0.9280864197530865,0.9259259259259259,0.9257215836526181,54.0
