,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.8,1.0,0.8888888888888888,20.0
Late (encrypting/post-encryption),1.0,0.8571428571428571,0.9230769230769231,35.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
macro avg,0.9,0.9285714285714286,0.905982905982906,55.0
weighted avg,0.9272727272727272,0.9090909090909091,0.9106449106449106,55.0
